##ana of NCBI 16S Microbial Blast Database
##use NCBI Taxonomy Database as a reference
##gi number 2 taxid
##auther: Ke Zhang
##data: 20180725
#gi	taxid
219846286	1245469
265678549	202954
343203103	346377
566085418	1070982
219878162	83263
219857169	198703
636558832	213810
645322012	55212
631252699	53317
444303879	50052
444439459	228410
228716834	192073
343200449	68223
631252442	1614
265678859	2122
343202638	1426
265678340	200904
343200733	105420
444304197	196162
219846349	212
645321193	1033732
645320879	947033
219846522	35813
645320571	42471
631251494	1046596
219857632	182403
343201339	28258
444304047	1105111
343202475	230361
636558786	90241
265678641	153622
343202461	217090
219846181	246603
343201772	29536
343200704	366534
343200125	1615
444304192	376805
645322306	850
444303827	1085
219878170	146827
631252376	1354
219846607	37923
219857580	165814
636559473	1075
636560577	29304
699005363	1081601
636559405	156648
645321486	665099
343199089	528187
219846511	37658
631252037	446
645321846	163
343202785	310781
645321884	1121910
636560431	553467
631251967	147207
645320658	1579
636558545	155177
265678934	39770
636559857	218673
444439739	334543
636560112	1292030
645321047	1908
645320387	43770
343202390	483011
636560085	119219
507148093	51589
444303859	349163
566084891	630977
444439501	345073
645320755	1788
343202569	254
566085150	1146892
566085592	1229152
219878117	210623
631250882	41276
631252303	130048
631252715	1247
566085026	664643
444303928	234267
645320257	216816
566085168	759929
219857497	119702
645319726	908616
343198975	429728
343200287	231455
219846826	60137
631252269	1230454
636558968	41988
343202344	447689
219846470	73781
507147977	937773
343198742	337701
631253024	42055
645319734	54565
631251397	78356
343198927	411945
265678895	57003
343202873	67581
219846612	47246
343201113	159343
566085139	1118202
343201007	60442
672238895	457083
636559989	1385514
219878281	126350
343202862	66423
645321148	265960
343202682	303241
219857506	157779
343202814	425941
631251133	67352
444439752	477974
310975228	47878
470467096	779
343201142	135487
631250773	766894
559795154	39493
219856913	101564
636559111	2162
343200469	249581
343202431	150060
219878283	1246444
645321302	594679
265678621	136468
566084894	637393
631252762	1358
636560242	499528
343198655	301375
343200357	271420
444439711	927704
645321585	824
636558398	74702
343202427	34007
636558795	1345
566085052	682179
485099076	751945
343201193	888060
636559531	54913
343200497	285566
659364834	367190
602269356	2047
444439402	635013
219846228	266952
219846941	53408
343202399	1297569
645320268	722703
636559959	428993
343202466	1177928
645319895	653745
254971229	63128
645320803	880157
310974980	157687
343205607	388950
636560121	28116
636560413	553447
343205748	419257
631252362	1080071
219846102	218672
343201620	295419
449372120	60547
343200556	364039
219857134	1927
507148095	54120
444304219	278137
645321281	68215
636560219	759415
219878438	215690
219846558	36847
343198897	396014
631253133	80872
631252667	34005
343200237	185294
219878131	64160
219846909	88189
699005365	1123758
631251797	676200
631253088	563
343200815	398046
343200718	369932
645321497	28141
228715764	460265
566085438	1077936
636559580	1996
631251257	285564
631251635	573739
558508566	653940
636559636	1437425
343198717	649638
636558477	111805
219846792	56456
636558672	76891
645321230	1415778
566085163	1237105
566085326	985012
636559778	45979
219857212	60895
343200578	307119
343205857	180200
219856876	86668
343200320	82688
343202451	546365
219878258	119495
444303873	940615
219857456	112729
343203032	336828
343200148	330920
645319713	109790
219846508	1286362
265679007	52786
659364569	614
566084836	507751
343198793	405
631251360	69222
636560738	399969
444303932	1092
343202478	230356
636558634	78126
343202350	488729
636560159	249581
343206262	273384
343201242	1006004
254971230	152007
444304063	293614
265678910	1807
645321392	39152
343203014	333708
444439465	887061
631251191	68187
636559654	1396
631251472	433330
219857171	1056495
558508640	137584
645320417	202951
645320562	1087481
343199123	2325
566085549	1173584
645321951	45498
265678323	146474
343202518	51049
636558518	137545
219846238	399
343201452	395963
219846410	46182
672238926	299214
631252967	69964
645319960	660522
645322525	182337
343198464	141349
631252145	471
636560259	502577
631253229	67855
636559833	278132
343200193	173053
659364533	754477
636559208	637390
645322305	1560
636558737	303
444303912	38323
631252180	76859
526641929	395960
343201405	225991
636558707	735
219878387	39691
636560320	1923
219846492	76859
645321394	2208
636560134	472166
645320597	1381
631252915	74318
343205743	1942
507148026	1170318
645322165	1605
343202334	434464
631252577	46256
636559166	244830
343205786	427369
645321946	498
219846489	1784
310975185	246618
343200879	417373
636560009	465797
219846919	145483
219856842	42322
343203041	1122947
343200850	407844
219856903	1946
636559863	204891
631252680	220990
645319662	745714
310974993	78346
219846169	238964
636559056	146018
631251566	1261545
636559471	269673
631251928	732234
631252253	660520
566085276	940136
566085032	670052
659364933	47466
631252958	47917
219857373	85925
343202366	457921
636560397	494026
343200889	426704
645320389	1123241
636560596	578222
631251387	67280
559795199	85993
219846605	37922
566085612	1287068
631251920	28135
444304139	1133850
343205647	690567
636559458	28099
343205692	413812
645321463	1198454
636559251	303240
636558712	52441
645320173	686309
636559097	329726
265678651	169050
219846677	47845
310974931	1874
645320515	92172
631250946	821
343200122	1620
343202467	299308
343198685	324767
219846495	1794
645320288	723879
559795267	2137
645320164	688867
219846593	1830
645319681	860221
645321260	1117702
343200223	880071
672239064	1294299
636560355	1219043
636559237	293076
672238905	492809
343201756	106592
343202375	461391
470467167	394221
444439388	44101
265678924	29341
343203463	354355
343206210	56119
636560440	553385
636558496	1122619
310975002	56804
699005367	1128676
253680767	191493
310975229	53522
444304187	2097
645322603	44574
645320179	371042
444304065	283811
645321712	322609
343203080	342954
631252537	373
558508595	745366
636560801	646532
645321082	1073996
219857344	1134510
672238943	575178
343202258	395930
507148027	326442
219846084	52584
645322467	52696
265678520	182774
343199055	480814
254971263	68911
645319992	665914
343198612	293256
343198436	1718
343206031	574349
636559442	662476
645321614	1279485
219846656	592026
343198636	292800
343205720	483206
343201718	350814
566085065	692370
343202502	883106
645322345	43770
343200442	68268
219846421	93716
672238885	1393122
343201299	134034
645322358	1828
265678914	680
631251842	1196653
566085465	1145318
645321485	293388
631251552	483896
343198931	28141
645320260	202954
636559308	1888
636560704	604088
631253057	1400522
645320673	29442
265678545	202956
645321768	1122938
566084908	641025
343204958	67372
343201312	76021
566084867	1077947
559795321	1141662
645319914	37329
343202641	279446
219857139	139021
645321778	29349
645321548	667121
636560457	554312
645321420	1207039
636560665	1236517
558508580	589403
566085381	1038693
265678644	167481
444304247	1005058
343202321	425504
631252124	987056
631251717	644383
636558410	80866
343202536	756
645320529	1332824
631250841	1499
219856908	92642
219846552	79882
631252551	350
631252654	146474
636558590	178566
343201330	1219033
645322441	43995
631252205	1055102
343198891	394566
631251345	330920
219857491	117208
631252892	29385
343202704	291188
343198959	710393
631253223	70864
645319618	675864
645320691	795312
636559578	58115
343201283	114136
343205999	457454
343201055	91890
631252727	1359
224581427	94137
699005443	317619
636560399	1129374
343203026	341225
219878160	160799
566085477	1123756
343200721	65605
566084882	591204
566085083	714166
631251614	555372
699005353	882449
636560794	1423819
645319666	760117
631252089	931097
631252540	28104
343201436	217069
343199103	538021
636558493	908285
559795246	706562
659364953	155322
636559972	1045858
631253035	256839
310974981	1345
253680769	163604
645319626	683354
310975103	45663
631250788	1076412
228718145	256847
219857219	60489
343201477	537012
265678393	70997
636559722	33904
343205802	433651
631252157	218538
558508602	627624
566084993	1037380
219856849	28035
507148034	688245
343202717	929563
645321106	1031537
219878486	246144
485099060	1165
672239108	1481672
343199068	498057
343201120	29483
636559419	988
645321561	60890
636559423	1168289
659364611	2137
343206366	45066
343202286	407234
659365198	1661
636559690	582
645322299	144185
631251736	151276
636560699	593135
219846757	1641
219846335	38502
444304160	1049
566085270	930118
631252884	45496
219857179	215803
636559753	388466
645320644	860246
219857446	136609
645322680	55213
343206224	1744
636559298	39778
219856822	1354260
636559547	342451
219857525	147577
310975123	1479
631252619	1588
636559491	410
343200319	29369
219846571	2033
485099065	142864
219846499	1374
566085054	683125
343202724	293958
631251482	442866
672238951	649201
636559610	66889
219846132	231024
631250956	88382
631252635	1026
343200708	367791
343200828	400390
645321791	39492
219857107	1193181
265678763	218823
224581424	266809
228715349	74706
566085010	683042
343200364	279208
343201402	185949
645322527	66850
444439566	2352
343206342	36806
631251640	654
636560772	1236516
636560527	568098
343202745	1579
631252598	79264
219857558	161156
645322103	685
444304202	857087
645320109	1822
559795183	316335
265678736	165096
343203106	346181
559795373	1008
265678390	760154
343198825	374177
343203994	364197
343198830	375927
265678629	132932
265678770	225327
343202517	719
343205725	418647
636560163	476550
343202433	158892
645320478	47959
343205617	397260
699005356	990143
219846172	248316
631252860	193
219857466	147248
343198640	295324
343205729	1123230
343205020	378543
645321673	1787
636560544	570012
219878213	91623
631252989	1315271
219846430	48465
645321439	1196083
659365114	28448
310975122	33939
636559978	438595
645319974	860
343204793	66371
254971286	255616
470466720	78587
265678935	39771
645319978	608506
253680768	232444
631252460	2148
444304210	2014
631252566	47500
659365079	1457141
485099090	186931
343204837	1967
343198684	322609
545589047	31971
645321911	35792
566085025	661493
645319808	261685
566085450	1130723
343200895	430798
645321652	1155536
219846710	889378
636559888	1300345
343205741	1908
343199021	468916
645319706	267818
310975259	29558
645322629	1121328
343202815	320909
265679040	81028
645319769	1543
636558815	199591
343201011	67760
631251993	284579
566085185	860233
219846461	871738
310975204	29375
343206002	526067
636560506	1235755
636559279	384676
699005377	1038014
631251238	68225
343201652	311410
586661377	1689
219878313	158787
343206021	547018
219846560	33914
254971274	71998
219857346	887062
636560076	41276
559795143	2197
631251852	715784
631250970	177412
343201519	28047
631252945	211589
636558800	47421
636560161	249580
636560185	472694
343198519	1339
645320438	1185412
343200403	67350
645322049	1214102
545589049	39494
645319832	751586
343204194	368603
444304150	452471
645321066	1076551
444303886	393305
228720981	52022
672238873	1259973
636559356	67378
343204571	375542
343201271	37482
631250964	1087481
219878389	36813
265678405	439292
631251030	436
265678694	217041
645322614	1121328
645322566	69824
343198767	348042
636560234	498055
631252593	1051646
631251487	448141
631251055	1884
631252276	64713
631250839	70258
566085453	1070866
310974972	77675
254971272	504937
343205701	414048
631250862	1426
566085049	682526
636559038	519423
219857266	85404
343205797	432308
343201390	46158
636560441	582665
219846880	83219
444303969	1002804
645319881	1780
631252726	1353
631252604	54915
631252316	121872
636560560	571298
645322344	39651
219846675	50717
343200420	67337
343205774	424800
343200393	68175
636558900	310348
265678496	1212487
343200154	52696
636559352	68179
566085232	659015
645322323	1660
444439442	215591
343202872	285531
645320160	686800
444439583	529507
559795349	870
219846536	671
636559439	258
631251195	68264
265678695	217141
265678465	108015
310975015	83526
343201587	285679
265679057	314281
265678399	579137
636560470	557332
219846769	52443
645322508	55565
602266985	149
343200843	404385
631251383	66871
343201255	694315
343198966	439220
254971323	145263
636560822	650850
343199066	491921
265678486	129339
343202261	397278
645321075	1286106
219857398	92405
228720860	335543
645319761	1544
631252745	308113
219856841	69284
631252401	287
631252977	69280
636560359	37927
566085188	861051
558508589	554406
699005374	1537158
343198952	453959
645321320	1114963
636560571	1909
636559564	59845
636560655	595671
558508649	36822
343201593	1121027
631252731	57732
343205634	241244
631251777	1218103
672238946	627618
645320751	870477
507147968	2336
558508627	661399
645322480	339
343200688	363837
631251225	68259
343205817	435909
343206324	54767
310974979	88382
343201542	1748
636558464	552
343200707	694437
219846056	1211024
645321787	39483
343201464	152335
631251981	768535
645320309	748908
636559736	1737
343201426	168384
254971303	2283
343198520	1304
343202538	758
636559165	244830
343201427	205326
444304081	1018
636558695	274537
219857128	125614
636558569	160487
636560266	504936
343201468	238012
602269370	29563
265678979	42253
507148024	489653
444304095	984
343198480	1801
470467046	882102
602267042	2153
219878405	29468
661903068	639200
343205936	483014
558508568	493375
636559714	67303
343205676	410756
631252743	266127
343200742	178566
265678724	257772
343201164	39777
631250974	1490
310974994	58112
645319634	694055
636559832	245187
444304073	1105108
559795251	47498
631252964	28258
631252772	83619
645320249	796379
219846209	262076
219878280	126348
631252385	47883
265679062	40988
219878409	199592
636558947	381751
645321355	1136071
631251582	1428
310975160	1833
631252941	863372
265678912	1792
645319754	886877
343198813	366584
636558391	43304
507148161	420889
265678502	153376
310975177	43770
645320028	282684
219857596	171285
636560670	663364
636559586	1306174
343205714	416017
219857421	184924
631251804	680118
636559740	378794
631250832	633149
645321665	996
645322137	1398
631252656	156994
444304234	47880
672238896	1131292
219846075	199136
631251916	425941
254971320	38025
219878199	42906
219856843	70775
343200233	1026
343200440	68216
631252482	55602
343202273	402171
219846888	63561
645320226	286727
631251902	908937
631251523	477675
566085542	1159327
645319646	714067
631251111	285446
219846943	53450
631252914	74319
343200456	68232
343201569	68209
631251449	415209
631253164	558529
558508572	1001240
219846138	225999
343200475	76728
636560249	501010
636559774	261477
444439591	157673
631253168	1281486
559795378	82348
699005436	1544696
343200470	66369
636559464	13690
343200806	393907
444439423	404011
566085587	1210400
265678480	244366
645322650	53451
265678509	156456
566085572	1194168
219857244	70584
470466985	359391
343200474	68231
645321070	1082703
558508622	656894
343200617	322505
566085532	1157309
631252375	1111760
631250803	362649
219878156	80745
645320176	692994
645321619	999548
265678661	180588
343201109	747
343198994	439703
636558521	667129
645322350	37915
636560687	1298596
343202559	43304
636559604	329267
566085182	768480
631253135	1173082
343202292	413712
343202421	502909
636560371	538381
631252064	888745
343202890	67376
444439707	1354
343198934	413889
343201147	37327
343200316	262325
310974962	43057
343205781	1400522
444439679	279808
219856848	29384
645319670	762845
631252455	330
645320351	531967
559795344	399969
645321838	453220
310975243	74313
343203011	334736
343200669	361277
343204931	67351
631252026	880732
631251704	626940
636560393	494026
631252454	316
219857232	67854
636560663	587753
645320674	36746
631252757	306541
507148042	1229205
343202639	281105
636559539	1401
631251621	556529
470466687	45361
699005421	1355015
636558396	1354
343200588	308892
343205997	522259
343206212	150172
645320728	869279
558508569	631455
636559222	288768
219846865	82367
228721225	53461
265678500	580
636559700	374655
631251681	1236525
645319577	646095
636559257	287948
631253083	552357
631252897	220688
343202963	326544
219846268	34006
645320338	997350
265678521	163361
631252542	40837
699005433	1453760
343202929	301
645320360	771875
265678848	40933
636560683	592376
343198751	246191
631251676	797209
636559183	28037
695134887	556
631252264	555874
631251900	28127
444439380	1836
507148177	1229756
343199121	888
470467480	323259
219878483	92743
559795224	44577
631251479	200476
444439572	44012
343202428	53463
636560058	455078
343200313	258475
636560621	653357
219846912	85450
645319603	659006
631252660	153496
228717350	214853
507148130	637387
219846654	46632
343202529	888828
636559385	67352
343205966	498198
636560126	72361
343202668	290732
343199136	36855
265678738	163603
566085021	659443
343200444	1960
559795201	62970
343206241	34071
343202865	45398
645319786	276
219846173	254246
559795263	2136
636560283	510955
343200798	392838
645320637	796007
343200292	54913
631251073	1906
645319798	937254
631253198	1325564
636558747	170673
645320605	558541
645322149	1474
631251124	67330
645320273	1231190
636558732	1535
636558842	441620
343206160	751
310975174	43769
631251540	115336
559795319	35797
631252521	1587
631252090	686234
645322649	53448
343202713	306205
343200631	28262
470466828	40137
636560827	271155
548532766	1121960
636560782	592015
343199142	13264
631252875	33074
645321915	35517
343202698	291179
219846226	267135
566085122	1073415
444439753	58135
265678951	674
645322448	53378
219878301	140058
636560241	500162
219878437	215590
343201688	333963
444439512	1187956
444439390	364317
343199104	543360
631251403	231024
228717274	395965
631251165	42239
566085178	764842
672239085	1323432
645319965	688079
631251179	68286
343202686	287099
672239009	1086013
343200095	65511
343200104	81895
219846591	38311
559795103	47846
343201778	373671
645322667	553
645319732	888
343200829	400772
343198832	376175
507148171	1157951
343198461	187327
699005355	990144
343200644	344165
343206163	736
343200701	364764
636560672	332186
631252840	29432
343205907	1121020
631251722	1078846
343203380	361365
645321258	1116472
265678788	291112
631251792	673562
636559422	29534
219846534	28173
636559734	1737
219857218	2041
219857528	135739
566085034	673535
343201666	321846
444303957	633148
645319563	642766
219857249	71433
444439499	318167
343205736	28894
566085472	1159016
219846369	35623
343200670	361279
219846412	1990
631252473	396
636560152	888746
636560832	244573
310975173	35757
219846409	46178
631252720	270918
631250963	1293587
566084776	1433418
343201399	184065
219857550	68895
343198817	370111
310974958	205327
645320776	871742
645320216	702745
265678492	155618
645322372	38289
343201034	76860
343199062	488938
343198654	301141
636558637	146819
343202823	328049
645321669	996
343201451	255045
645322534	69966
444304125	1556
343201779	373672
631252650	1027
636558656	55210
343205630	662479
645321629	1302236
444439479	983917
219856830	65499
645319739	40137
631251812	688067
636559140	235986
444304173	317
343204099	366888
631251493	1590
645319572	643672
636558718	72803
444304042	184064
699005352	766136
636558898	552535
645321080	204040
343205950	490186
636560229	493461
636558925	136468
343202790	446692
631251372	28031
265678321	137357
636560707	1032488
559795111	83
672238866	1070431
645322147	1473
219857521	129338
219856858	76635
343201500	259899
343198584	264635
343198485	189723
444439737	278197
631251631	571898
645321014	36873
631251167	47759
343206085	2138
343198574	332055
310975179	47853
343200245	153491
343202737	297318
507147964	29329
631251790	672460
631252626	987
343200585	308113
636560238	1209989
645321897	69666
343199017	450363
219857208	60246
636559878	425474
343202877	83382
645321886	755
343206297	1881
444304143	944546
645321206	1046043
507148059	985
661903071	604099
343200276	221992
645321334	1118279
659365241	1196083
566085027	664909
343198769	644
343200919	444922
444439684	29385
219846185	247523
699005346	1350067
343205853	447421
636558850	244596
343200499	68213
444439476	473531
559795277	1077255
566085421	1174501
343200560	291995
219846257	89067
343198581	264446
343199135	39029
566085371	1007098
566085340	1074467
645321990	47989
645320265	138074
631251826	1218074
219857358	296
343206184	47311
636559135	1004151
343201610	293386
343201342	31910
645322628	1121328
645321986	747682
636558640	59803
566084879	581036
343202345	561505
645322391	40576
228715451	38504
219878188	122
343203172	348840
636558998	76731
343205824	438033
631251103	67274
219846301	505
343203030	336819
343201494	255723
645320709	1079109
507148113	795797
636558684	46171
645322432	446462
636560532	568072
343202562	1774
219857639	198620
444304196	2118
343200317	262323
343201563	66869
343201277	76726
645321110	1007096
645321815	28042
444304272	591197
636559977	436397
265678583	73141
636559489	1085
343201132	289377
631252132	1004261
219857538	137779
636560748	649197
636559402	68204
343200362	1307950
645320048	664693
631252992	43662
645320107	257274
343206206	160792
219878388	36811
219846506	29394
265678581	189425
631251328	1904
636559802	394092
310975194	34027
254971333	110164
645320302	716928
219846442	51353
636558615	204525
224581448	298
343201503	33961
343198870	393481
631253182	1285192
566085507	1144617
645322075	2749
636558710	44576
444439528	325240
343202993	67364
343198988	437507
631251022	31996
631250888	58351
559795131	29533
636560298	531309
645319718	888027
219857120	114628
559795152	644295
636559630	694434
566084813	267125
265678731	146017
636559265	1582
631251539	134602
444439728	1449
645319945	658445
343201406	688
343198678	311208
636558892	821
636559958	429001
343200831	400774
566085423	1074233
219846790	56359
566084998	649104
699005314	1397265
343204378	370978
636559632	694434
645321836	888
343198918	407998
254971234	118126
636558922	529
566085503	1143711
631253127	1176176
645322402	1712
636559095	293826
631253065	490188
343200984	490093
636558927	84292
636558908	333964
636560264	504797
343205255	369399
254971255	121872
645321844	451
444439449	561231
672239048	1242862
343200295	54915
645321924	48935
343198664	306546
343201754	162426
636558559	546271
343200257	42808
636559985	29471
444439407	640513
661903067	1513892
645321107	1031541
631250948	46540
636560189	688
631253137	1291742
444304188	391037
566085078	708634
631252209	446660
645320442	124
343205697	296199
566085350	1005928
310975216	47872
444439426	55206
343198909	400153
636559928	632955
602260095	2118
645319628	1313296
343198546	553174
645322444	644
631251458	696281
631252985	28255
631250876	298
343198809	588122
645320836	1379159
636560340	547602
219857524	151784
566084875	576118
343200398	58343
636558909	55969
265678944	648
219857499	109790
343202671	446470
343198630	436
343200935	454147
631252813	379071
645320991	169430
636559436	259
558508616	681289
636559529	1393
636558668	86666
343198627	693986
559795260	40545
636558500	157268
672238952	1293045
566084941	759619
228716433	351348
636558652	74325
343202744	392320
631252920	134537
636559099	132249
566085235	882824
645320434	1165102
631252850	44935
343205838	443610
219878407	197222
219857401	92485
265679016	54011
566084823	436663
566085274	930152
566085410	1054041
310974909	1513892
559795355	1056810
219857375	103729
636560400	545534
265678477	153026
636560243	512410
343202607	281920
636560421	547162
631252643	104268
645320717	870481
645321640	1245
631252377	1584
444439704	1585
631251324	1924
343206219	2109
343200985	490094
343203099	344882
566084927	641549
219856834	64970
485099047	69525
645319715	1423714
343202632	291644
219857427	121616
636559841	1217908
631250945	818
343202793	310400
219846180	246602
559795354	1056807
343200146	1112
636560860	579105
254971296	64602
343200454	68280
645320913	1951
343202304	419476
219846797	1219375
343198954	1121032
265678958	59406
631250836	69395
631251705	626947
219846914	86669
636560737	59814
699005317	1407559
343198724	1643
343203740	361041
636559945	1205680
343201576	284035
310975023	196083
636559182	1313
219846705	1121927
219878120	204536
265678485	148454
310975079	74109
558508642	1397
636558425	29442
219846141	227084
636559614	66369
265678909	1791
631250853	96241
636559175	53462
645321103	204
636559511	42235
219846548	79880
265678907	1063
485099092	471821
645320675	33069
343202989	68190
310974998	172045
343206285	78350
566085140	1123687
219857274	44008
636558607	191564
444304184	256701
444303830	290633
343205814	435906
343200728	114699
636559762	1231180
631252440	1579
219846046	133549
636560535	552535
343200236	915438
645321758	1044
343200339	39956
645320914	69219
631252950	94626
636559270	28137
507148166	1254439
343198762	346179
636559210	266854
343200216	183670
559795169	1282887
636559698	373389
343199033	1033810
636560779	634439
672238939	548156
631251314	146537
636558953	391358
631252060	1583
645320724	870487
343200604	312168
636560200	80852
636559186	258723
645320588	166486
343203019	334858
444439530	44001
566084807	469547
444439382	93466
631252152	1288
343198758	343512
645320883	915059
219846281	1932
566085285	931625
559795118	587534
659365057	295596
343202875	68282
219857610	189540
219846742	96232
265678802	314255
631252770	365591
265678361	61013
672239056	1494962
219878262	121163
631251615	555455
636558586	37329
343202624	273527
636559634	768710
631253121	76862
631250968	948756
343206387	69224
636559213	287488
636560194	501024
645320129	680283
631251518	470028
265678882	847
631251083	67320
631252803	33027
343200086	33990
444439377	81032
631252806	188872
219846688	47865
673949028	116089
444439609	60217
219857140	93378
343202684	287097
566084797	118060
559795275	974
631251854	716813
699005319	1431962
645322469	53361
631252333	44930
265678634	167644
631251327	1223523
659364829	75906
343205059	1919
507148046	529709
566085301	943816
636560386	1329909
672238887	1431249
343205608	393663
343205672	408753
343200756	374432
672238907	500022
566084987	999699
559795252	39495
219846300	28252
636558844	225894
631251910	840
343200956	477976
645319789	29349
636560217	491205
631251587	519050
631250998	209249
631252293	261291
566085580	1204512
645321934	880447
631250854	68170
265679011	53406
343201403	185950
586661361	43064
631252456	988
645322475	575
343202330	431060
631251832	1656
219846040	269666
631252947	266
645321079	927
343200260	81475
343198609	214856
699005366	1128675
343202667	282685
631251835	702114
636560211	490188
444303828	277
559795200	889268
343198645	296745
636560271	507844
645320949	870187
729297724	41899
343200694	363858
470466321	423605
745749555	1350067
631252422	573739
566085473	1119534
631251642	582857
444439741	63363
343198946	418522
672239069	1286938
444304014	40567
645322144	1402
566085555	1176697
566085553	1167637
343200520	1909
219846398	29562
645320175	1538
636560740	419007
636559172	254793
343206026	1121415
545589124	1519
343200772	381830
343198629	432331
631251074	51201
343201004	544645
672239041	1220023
219878415	200989
470467514	2257
343201623	299767
219856866	301154
645321698	1830
645321524	768034
219878152	78356
444439544	2331
631250863	86173
636560528	568102
636558826	208958
265678313	104098
645321611	1392
343201699	340320
566085104	748909
343205792	430684
645321311	1332176
645321770	496
343198892	395568
645320223	1121034
559795159	196914
645322090	1810
636558688	69484
645321447	1179467
631252821	192389
310975232	150055
566084906	642250
559795119	159346
444304096	81462
645321010	92647
343202512	251747
566084917	545619
645321757	64713
265678849	786
645321537	262320
631251516	1313171
645319905	404578
636560627	282305
343201089	106411
636559745	1794
636560099	459471
659364459	384638
219857658	192421
343200205	44253
636560096	60550
631252062	1305
219857473	55603
254971241	51589
645320239	706187
343206032	540500
219846142	234834
631250814	571
631251947	1184607
444303850	290340
636560617	577386
631252653	146475
566085525	1164595
645322490	28189
343203896	335974
672238920	173832
343204186	367840
645322121	29389
219846393	45363
586661347	53444
343198447	170861
343198853	384678
631250852	44061
645319840	202955
645319606	1220584
219846573	33879
343201195	89065
631253039	43657
343202531	752
631253178	1285191
343201389	46160
265678708	230495
645319546	629680
636560660	1305736
444439460	351052
444304152	1866
659364778	65741
636559375	67281
636558608	1923
343198778	349750
645321227	1175444
566085113	758803
343205885	59207
645320935	180588
219857277	119864
444439531	60961
343201559	283737
343205940	489910
636559300	68239
343205615	394734
444439705	945021
343198846	381634
636558749	887899
672239021	1242999
645322072	1365
343206055	28123
636559889	413195
559795193	143778
343202505	66876
444439633	374463
470467748	1084
631251726	404386
265678310	150177
636560509	1125779
470466926	57029
631252536	995
636558979	150122
224581426	182182
645320784	1219061
444439647	439235
507148062	334771
631252698	213248
343206246	1381
631252591	28169
343201237	1298959
631251824	1542
219846341	1265
566084864	561061
310975215	1717
219878195	82983
343202762	307643
645321625	1263550
219846265	1080
224581428	128104
672239099	1458455
343198653	364410
507148073	1511
645322624	1121328
343202968	328225
444439496	262768
645320983	386056
343199041	479474
343200114	86183
703624743	1350067
645321205	180957
631251310	285578
219857571	28152
265678743	190195
343201107	638302
343198526	225004
645320830	904715
636559036	507754
636560366	1033854
631252709	44007
343200385	33900
645321831	2142
265679005	52787
566085089	718193
645320841	249580
219846233	279356
645322246	645
636558623	118322
343198567	252970
636560700	593134
631250847	78510
645320972	152480
636558403	105420
566084887	648752
645321734	1397368
219856865	83340
343202319	430522
310975042	1286
631251694	624315
219878383	698738
219846816	57666
219846765	83552
310975266	81406
444439643	184917
310974949	76731
636560711	595502
343201398	144178
507148036	1036673
219846913	742766
645322215	28082
636559721	68232
219857593	171284
219857275	53346
343201482	249403
645320519	1287735
219857399	92758
645321945	13689
219857482	114883
343200737	202862
645320030	135487
636559858	266809
254971231	588319
343200501	194673
672238898	351345
586661610	132473
559795271	86958
343202885	329523
636559329	66875
631252005	870242
253680759	158899
636560856	571933
219846436	42096
545589086	1606
343206375	28087
566084888	648751
343201520	269673
343202878	67275
672238961	666509
566084897	1437606
645321194	1033733
310975268	89367
343201318	39060
343205949	488485
745760295	1368313
228716586	959
343201360	2052
219856911	1999
636560388	545123
343198542	235932
507148084	99598
219857262	86104
310975141	1465
636558912	280504
507148016	290338
566085538	1162967
636559204	273251
636560436	556177
310975152	437
631251987	638849
566084805	410841
343205606	393310
631251781	982
659364898	195
699005411	1348853
631250810	28141
636559372	66421
343198442	907931
219846322	29560
343205929	476279
645321404	1392
631251926	28137
559795093	1025
631251224	66373
219856825	61652
672238891	1220023
636558550	158192
343200434	67280
559795363	701043
645321543	249352
631251979	765201
645321679	545
444304040	979
645321498	1276936
636560694	644651
444304154	637887
645321257	1071679
636559849	314263
636560038	1440053
219846303	214482
631252722	1231357
444303899	1355477
343198622	1120919
645321164	263910
219857273	1139219
631251061	53445
645321860	1737
645321721	44753
645321610	1327753
659364801	216935
636558531	424
636560306	517011
672238922	386042
645320832	993502
219878285	189863
645322502	54262
631250833	69280
566085444	1007516
631250990	192903
219878426	208444
636558779	68219
631252092	1423802
559795170	933080
636560032	67345
228717704	916
343198445	382641
645321738	123899
343205722	430453
645320509	452
631252227	355548
631251957	1120937
343201065	53364
636560729	624147
219878406	195088
636558421	300
219857189	228899
219878338	945543
631251547	1246444
636560838	546367
636560389	494026
631252749	311235
343200936	454148
631252097	2264
636559093	207809
566085545	1170224
343205140	379482
343200768	1390
444439682	115778
645321650	1214066
545589122	1494
310975064	154046
566084845	537017
645319711	227944
636559875	408577
224581431	253703
343202714	291990
343201324	42565
631252369	1095026
444439376	160490
559795323	777
631251575	269673
559795276	28195
631252805	219707
636560113	468056
672239049	1518501
659364943	2151
219846356	29435
444303900	339860
631253213	2021
343201622	298794
444303802	198252
566085045	680648
636559355	68258
636560725	630
645321422	1184688
631252990	28109
219846188	252246
645322656	29299
343201893	380763
343201131	2125
343202520	637911
699005303	732238
631252216	797209
343198552	239984
631251794	452979
566084958	887459
645322524	68909
631251906	76123
219878361	155680
636558490	141390
645320831	907462
343200551	290306
343201386	65959
343198917	404433
343198503	391967
645319600	301148
343198741	337094
631252256	699431
444439518	119394
645320512	496
636560309	517719
343202727	294710
219846504	36856
645321800	267736
219846636	1656
254971252	60847
219878257	119206
